agency_id,year_month,incident_type,n_calls
A004,2021-05,Pedestrian Stop,58
A004,2021-05,Property Offense,227
A004,2021-05,Public Order Offense,359
A004,2021-05,Vehicle Stop,535
A004,2021-05,Warrant,51
A004,2021-06,Civil Caretaking,500
A004,2021-06,Offense Against Person,181
A004,2021-06,Other,708
A004,2021-06,Pedestrian Stop,71
A004,2021-06,Property Offense,259
A004,2021-06,Public Order Offense,461
A004,2021-06,Vehicle Stop,543
A004,2021-06,Warrant,71
A004,2021-07,Civil Caretaking,492
A004,2021-07,Offense Against Person,180
A004,2021-07,Other,727
A004,2021-07,Pedestrian Stop,89
A004,2021-07,Property Offense,310
A004,2021-07,Public Order Offense,416
A004,2021-07,Vehicle Stop,537
A004,2021-07,Warrant,69
A004,2021-08,Civil Caretaking,501
A004,2021-08,Offense Against Person,167
A004,2021-08,Other,667
A004,2021-08,Pedestrian Stop,69
A004,2021-08,Property Offense,292
A004,2021-08,Public Order Offense,433
A004,2021-08,Vehicle Stop,554
A004,2021-08,Warrant,47
A004,2021-09,Civil Caretaking,504
A004,2021-09,Offense Against Person,153
A004,2021-09,Other,618
A004,2021-09,Pedestrian Stop,72
A004,2021-09,Property Offense,325
A004,2021-09,Public Order Offense,390
A004,2021-09,Vehicle Stop,535
A004,2021-09,Warrant,51
A004,2021-10,Civil Caretaking,489
A004,2021-10,Offense Against Person,146
A004,2021-10,Other,663
A004,2021-10,Pedestrian Stop,66
A004,2021-10,Property Offense,278
A004,2021-10,Public Order Offense,384
A004,2021-10,Vehicle Stop,576
A004,2021-10,Warrant,45
A004,2021-11,Civil Caretaking,538
A004,2021-11,Offense Against Person,119
A004,2021-11,Other,728
A004,2021-11,Pedestrian Stop,60
A004,2021-11,Property Offense,285
A004,2021-11,Public Order Offense,362
A004,2021-11,Vehicle Stop,543
A004,2021-11,Warrant,36
A004,2021-12,Civil Caretaking,703
A004,2021-12,Offense Against Person,112
A004,2021-12,Other,648
A004,2021-12,Pedestrian Stop,63
A004,2021-12,Property Offense,226
A004,2021-12,Public Order Offense,314
A004,2021-12,Vehicle Stop,511
A004,2021-12,Warrant,49
A004,2022-01,Civil Caretaking,640
A004,2022-01,Offense Against Person,136
A004,2022-01,Other,587
A004,2022-01,Pedestrian Stop,55
A004,2022-01,Property Offense,222
A004,2022-01,Public Order Offense,310
A004,2022-01,Vehicle Stop,502
A004,2022-01,Warrant,51
A004,2022-02,Civil Caretaking,573
A004,2022-02,Offense Against Person,127
A004,2022-02,Other,634
A004,2022-02,Pedestrian Stop,65
A004,2022-02,Property Offense,224
A004,2022-02,Public Order Offense,286
A004,2022-02,Vehicle Stop,436
A004,2022-02,Warrant,45
A004,2022-03,Civil Caretaking,583
A004,2022-03,Offense Against Person,159
A004,2022-03,Other,708
A004,2022-03,Pedestrian Stop,65
A004,2022-03,Property Offense,234
A004,2022-03,Public Order Offense,326
A004,2022-03,Vehicle Stop,446
A004,2022-03,Warrant,59
A004,2022-04,Civil Caretaking,530
A004,2022-04,Offense Against Person,157
A004,2022-04,Other,653
A004,2022-04,Pedestrian Stop,71
A004,2022-04,Property Offense,256
A004,2022-04,Public Order Offense,333
A004,2022-04,Vehicle Stop,486
A004,2022-04,Warrant,47
A004,2022-05,Civil Caretaking,473
A004,2022-05,Offense Against Person,168
A004,2022-05,Other,652
A004,2022-05,Pedestrian Stop,78
A004,2022-05,Property Offense,310
A004,2022-05,Public Order Offense,385
A004,2022-05,Vehicle Stop,519
A004,2022-05,Warrant,50
A004,2022-06,Civil Caretaking,512
A004,2022-06,Offense Against Person,212
A004,2022-06,Other,658
A004,2022-06,Pedestrian Stop,83
A004,2022-06,Property Offense,253
A004,2022-06,Public Order Offense,421
A004,2022-06,Vehicle Stop,605
A004,2022-06,Warrant,62
A004,2022-07,Civil Caretaking,406
A004,2022-07,Offense Against Person,167
A004,2022-07,Other,736
A004,2022-07,Pedestrian Stop,66
A004,2022-07,Property Offense,306
A004,2022-07,Public Order Offense,404
A004,2022-07,Vehicle Stop,590
A004,2022-07,Warrant,45
A004,2022-08,Civil Caretaking,483
A004,2022-08,Offense Against Person,207
A004,2022-08,Other,692
A004,2022-08,Pedestrian Stop,71
A004,2022-08,Property Offense,265
A004,2022-08,Public Order Offense,406
A004,2022-08,Vehicle Stop,577
A004,2022-08,Warrant,51
A004,2022-09,Civil Caretaking,521
A004,2022-09,Offense Against Person,186
A004,2022-09,Other,675
A004,2022-09,Pedestrian Stop,75
A004,2022-09,Property Offense,258
A004,2022-09,Public Order Offense,454
A004,2022-09,Vehicle Stop,586
A004,2022-09,Warrant,48
A004,2022-10,Civil Caretaking,475
A004,2022-10,Offense Against Person,142
A004,2022-10,Other,682
A004,2022-10,Pedestrian Stop,60
A004,2022-10,Property Offense,308
A004,2022-10,Public Order Offense,357
A004,2022-10,Vehicle Stop,534
A004,2022-10,Warrant,55
A004,2022-11,Civil Caretaking,634
A004,2022-11,Offense Against Person,156
A004,2022-11,Other,664
A004,2022-11,Pedestrian Stop,65
A004,2022-11,Property Offense,292
A004,2022-11,Public Order Offense,333
A004,2022-11,Vehicle Stop,510
A004,2022-11,Warrant,42
A004,2022-12,Civil Caretaking,593
A004,2022-12,Offense Against Person,143
A004,2022-12,Other,630
A004,2022-12,Pedestrian Stop,66
A004,2022-12,Property Offense,252
A004,2022-12,Public Order Offense,289
A004,2022-12,Vehicle Stop,441
A004,2022-12,Warrant,57
A004,2023-01,Civil Caretaking,667
A004,2023-01,Offense Against Person,129
A004,2023-01,Other,576
A004,2023-01,Pedestrian Stop,66
A004,2023-01,Property Offense,251
A004,2023-01,Public Order Offense,279
A004,2023-01,Vehicle Stop,503
A004,2023-01,Warrant,41
A004,2023-02,Civil Caretaking,564
A004,2023-02,Offense Against Person,126
A004,2023-02,Other,597
A004,2023-02,Pedestrian Stop,61
A004,2023-02,Property Offense,225
A004,2023-02,Public Order Offense,312
A004,2023-02,Vehicle Stop,439
A004,2023-02,Warrant,60
A004,2023-03,Civil Caretaking,574
A004,2023-03,Offense Against Person,147
A004,2023-03,Other,591
A004,2023-03,Pedestrian Stop,58
A004,2023-03,Property Offense,221
A004,2023-03,Public Order Offense,290
A004,2023-03,Vehicle Stop,478
A004,2023-03,Warrant,48
A004,2023-04,Civil Caretaking,472
A004,2023-04,Offense Against Person,143
A004,2023-04,Other,583
A004,2023-04,Pedestrian Stop,69
A004,2023-04,Property Offense,245
A004,2023-04,Public Order Offense,356
A004,2023-04,Vehicle Stop,506
A004,2023-04,Warrant,52
A004,2023-05,Civil Caretaking,509
A004,2023-05,Offense Against Person,180
A004,2023-05,Other,652
A004,2023-05,Pedestrian Stop,70
A004,2023-05,Property Offense,289
A004,2023-05,Public Order Offense,407
A004,2023-05,Vehicle Stop,486
A004,2023-05,Warrant,49
A004,2023-06,Civil Caretaking,503
A004,2023-06,Offense Against Person,194
A004,2023-06,Other,661
A004,2023-06,Pedestrian Stop,98
A004,2023-06,Property Offense,292
A004,2023-06,Public Order Offense,420
A004,2023-06,Vehicle Stop,488
A004,2023-06,Warrant,52
A004,2023-07,Civil Caretaking,484
A004,2023-07,Offense Against Person,215
A004,2023-07,Other,704
A004,2023-07,Pedestrian Stop,92
A004,2023-07,Property Offense,288
A004,2023-07,Public Order Offense,495
A004,2023-07,Vehicle Stop,497
A004,2023-07,Warrant,56
A004,2023-08,Civil Caretaking,451
A004,2023-08,Offense Against Person,190
A004,2023-08,Other,667
A004,2023-08,Pedestrian Stop,77
A004,2023-08,Property Offense,290
A004,2023-08,Public Order Offense,376
A004,2023-08,Vehicle Stop,604
A004,2023-08,Warrant,58
A004,2023-09,Civil Caretaking,516
A004,2023-09,Offense Against Person,161
A004,2023-09,Other,645
A004,2023-09,Pedestrian Stop,80
A004,2023-09,Property Offense,287
A004,2023-09,Public Order Offense,401
A004,2023-09,Vehicle Stop,528
A004,2023-09,Warrant,59
A004,2023-10,Civil Caretaking,555
A004,2023-10,Offense Against Person,161
A004,2023-10,Other,664
A004,2023-10,Pedestrian Stop,80
A004,2023-10,Property Offense,285
A004,2023-10,Public Order Offense,398
A004,2023-10,Vehicle Stop,570
A004,2023-10,Warrant,54
A004,2023-11,Civil Caretaking,505
A004,2023-11,Offense Against Person,117
A004,2023-11,Other,721
A004,2023-11,Pedestrian Stop,72
A004,2023-11,Property Offense,269
A004,2023-11,Public Order Offense,271
A004,2023-11,Vehicle Stop,474
A004,2023-11,Warrant,41
A004,2023-12,Civil Caretaking,615
A004,2023-12,Offense Against Person,128
A004,2023-12,Other,543
A004,2023-12,Pedestrian Stop,61
A004,2023-12,Property Offense,257
A004,2023-12,Public Order Offense,319
A004,2023-12,Vehicle Stop,490
A004,2023-12,Warrant,55
A004,2024-01,Civil Caretaking,578
A004,2024-01,Offense Against Person,124
A004,2024-01,Other,561
A004,2024-01,Pedestrian Stop,59
A004,2024-01,Property Offense,208
A004,2024-01,Public Order Offense,347
A004,2024-01,Vehicle Stop,517
A004,2024-01,Warrant,59
A004,2024-02,Civil Caretaking,553
A004,2024-02,Offense Against Person,142
A004,2024-02,Other,633
A004,2024-02,Pedestrian Stop,59
A004,2024-02,Property Offense,243
A004,2024-02,Public Order Offense,353
A004,2024-02,Vehicle Stop,396
A004,2024-02,Warrant,60
A004,2024-03,Civil Caretaking,522
A004,2024-03,Offense Against Person,137
A004,2024-03,Other,618
A004,2024-03,Pedestrian Stop,74
A004,2024-03,Property Offense,240
A004,2024-03,Public Order Offense,323
A004,2024-03,Vehicle Stop,452
A004,2024-03,Warrant,58
A004,2024-04,Civil Caretaking,578
A004,2024-04,Offense Against Person,186
A004,2024-04,Other,635
A004,2024-04,Pedestrian Stop,79
A004,2024-04,Property Offense,253
A004,2024-04,Public Order Offense,471
A004,2024-04,Vehicle Stop,494
A004,2024-04,Warrant,53
A004,2024-05,Civil Caretaking,565
A004,2024-05,Offense Against Person,165
A004,2024-05,Other,685
A004,2024-05,Pedestrian Stop,92
A004,2024-05,Property Offense,251
A004,2024-05,Public Order Offense,389
A004,2024-05,Vehicle Stop,521
A004,2024-05,Warrant,44
A004,2024-06,Civil Caretaking,504
A004,2024-06,Offense Against Person,180
A004,2024-06,Other,663
A004,2024-06,Pedestrian Stop,79
A004,2024-06,Property Offense,267
A004,2024-06,Public Order Offense,402
A004,2024-06,Vehicle Stop,579
A004,2024-06,Warrant,51
A004,2024-07,Civil Caretaking,491
A004,2024-07,Offense Against Person,186
A004,2024-07,Other,639
A004,2024-07,Pedestrian Stop,72
A004,2024-07,Property Offense,339
A004,2024-07,Public Order Offense,488
A004,2024-07,Vehicle Stop,515
A004,2024-07,Warrant,45
A004,2024-08,Civil Caretaking,438
A004,2024-08,Offense Against Person,233
A004,2024-08,Other,642
A004,2024-08,Pedestrian Stop,85
A004,2024-08,Property Offense,332
A004,2024-08,Public Order Offense,460
A004,2024-08,Vehicle Stop,561
A004,2024-08,Warrant,51
A004,2024-09,Civil Caretaking,515
A004,2024-09,Offense Against Person,178
A004,2024-09,Other,669
A004,2024-09,Pedestrian Stop,82
A004,2024-09,Property Offense,349
A004,2024-09,Public Order Offense,393
A004,2024-09,Vehicle Stop,577
A004,2024-09,Warrant,44
A004,2024-10,Civil Caretaking,522
A004,2024-10,Offense Against Person,164
A004,2024-10,Other,687
A004,2024-10,Pedestrian Stop,80
A004,2024-10,Property Offense,291
A004,2024-10,Public Order Offense,375
A004,2024-10,Vehicle Stop,567
A004,2024-10,Warrant,57
A004,2024-11,Civil Caretaking,538
A004,2024-11,Offense Against Person,142
A004,2024-11,Other,632
A004,2024-11,Pedestrian Stop,62
A004,2024-11,Property Offense,258
A004,2024-11,Public Order Offense,394
A004,2024-11,Vehicle Stop,507
A004,2024-11,Warrant,55
A004,2024-12,Civil Caretaking,569
A004,2024-12,Offense Against Person,108
A004,2024-12,Other,623
A004,2024-12,Pedestrian Stop,38
A004,2024-12,Property Offense,248
A004,2024-12,Public Order Offense,295
A004,2024-12,Vehicle Stop,482
A004,2024-12,Warrant,50
A004,2025-01,Civil Caretaking,541
A004,2025-01,Offense Against Person,114
A004,2025-01,Other,578
A004,2025-01,Pedestrian Stop,67
A004,2025-01,Property Offense,235
A004,2025-01,Public Order Offense,318
A004,2025-01,Vehicle Stop,460
A004,2025-01,Warrant,44
A004,2025-02,Civil Caretaking,581
A004,2025-02,Offense Against Person,146
A004,2025-02,Other,657
A004,2025-02,Pedestrian Stop,64
A004,2025-02,Property Offense,258
A004,2025-02,Public Order Offense,325
A004,2025-02,Vehicle Stop,490
A004,2025-02,Warrant,46
A004,2025-03,Civil Caretaking,637
A004,2025-03,Offense Against Person,127
A004,2025-03,Other,589
A004,2025-03,Pedestrian Stop,68
A004,2025-03,Property Offense,234
A004,2025-03,Public Order Offense,375
A004,2025-03,Vehicle Stop,463
A004,2025-03,Warrant,55
A004,2025-04,Civil Caretaking,511
A004,2025-04,Offense Against Person,165
A004,2025-04,Other,696
A004,2025-04,Pedestrian Stop,74
A004,2025-04,Property Offense,282
A004,2025-04,Public Order Offense,409
A004,2025-04,Vehicle Stop,514
A004,2025-04,Warrant,59
A004,2025-05,Civil Caretaking,571
A004,2025-05,Offense Against Person,177
A004,2025-05,Other,723
A004,2025-05,Pedestrian Stop,100
A004,2025-05,Property Offense,270
A004,2025-05,Public Order Offense,411
A004,2025-05,Vehicle Stop,550
A004,2025-05,Warrant,55
A004,2025-06,Civil Caretaking,507
A004,2025-06,Offense Against Person,198
A004,2025-06,Other,745
A004,2025-06,Pedestrian Stop,109
A004,2025-06,Property Offense,327
A004,2025-06,Public Order Offense,369
A004,2025-06,Vehicle Stop,675
A004,2025-06,Warrant,39
A004,2025-07,Civil Caretaking,531
A004,2025-07,Offense Against Person,226
A004,2025-07,Other,752
A004,2025-07,Pedestrian Stop,76
A004,2025-07,Property Offense,300
A004,2025-07,Public Order Offense,500
A004,2025-07,Vehicle Stop,593
A004,2025-07,Warrant,52
A004,2025-08,Civil Caretaking,493
A004,2025-08,Offense Against Person,201
A004,2025-08,Other,766
A004,2025-08,Pedestrian Stop,98
A004,2025-08,Property Offense,314
A004,2025-08,Public Order Offense,442
A004,2025-08,Vehicle Stop,651
A004,2025-08,Warrant,60
A004,2025-09,Civil Caretaking,491
A004,2025-09,Offense Against Person,165
A004,2025-09,Other,707
A004,2025-09,Pedestrian Stop,88
A004,2025-09,Property Offense,373
A004,2025-09,Public Order Offense,417
A004,2025-09,Vehicle Stop,587
A004,2025-09,Warrant,53
A004,2025-10,Civil Caretaking,619
A004,2025-10,Offense Against Person,159
A004,2025-10,Other,700
A004,2025-10,Pedestrian Stop,99
A004,2025-10,Property Offense,270
A004,2025-10,Public Order Offense,399
A004,2025-10,Vehicle Stop,551
A004,2025-10,Warrant,34
A004,2025-11,Civil Caretaking,560
A004,2025-11,Offense Against Person,134
A004,2025-11,Other,756
A004,2025-11,Pedestrian Stop,53
A004,2025-11,Property Offense,302
A004,2025-11,Public Order Offense,343
A004,2025-11,Vehicle Stop,605
A004,2025-11,Warrant,45
A004,2025-12,Civil Caretaking,606
A004,2025-12,Offense Against Person,167
A004,2025-12,Other,618
A004,2025-12,Pedestrian Stop,65
A004,2025-12,Property Offense,240
A004,2025-12,Public Order Offense,297
A004,2025-12,Vehicle Stop,497
A004,2025-12,Warrant,45
A004,2026-01,Civil Caretaking,610
A004,2026-01,Offense Against Person,133
A004,2026-01,Other,593
A004,2026-01,Pedestrian Stop,76
A004,2026-01,Property Offense,276
A004,2026-01,Public Order Offense,272
A004,2026-01,Vehicle Stop,555
A004,2026-01,Warrant,52
A004,2026-02,Civil Caretaking,629
A004,2026-02,Offense Against Person,118
A004,2026-02,Other,695
A004,2026-02,Pedestrian Stop,74
A004,2026-02,Property Offense,271
A004,2026-02,Public Order Offense,314
A004,2026-02,Vehicle Stop,528
A004,2026-02,Warrant,43
A004,2026-03,Civil Caretaking,579
A004,2026-03,Offense Against Person,173
A004,2026-03,Other,640
A004,2026-03,Pedestrian Stop,57
A004,2026-03,Property Offense,251
A004,2026-03,Public Order Offense,411
A004,2026-03,Vehicle Stop,536
A004,2026-03,Warrant,52
A004,2026-04,Civil Caretaking,592
A004,2026-04,Offense Against Person,192
A004,2026-04,Other,657
A004,2026-04,Pedestrian Stop,83
A004,2026-04,Property Offense,279
A004,2026-04,Public Order Offense,410
A004,2026-04,Vehicle Stop,599
A004,2026-04,Warrant,64
A004,2026-05,Civil Caretaking,377
A004,2026-05,Offense Against Person,144
A004,2026-05,Other,517
A004,2026-05,Pedestrian Stop,54
A004,2026-05,Property Offense,209
A004,2026-05,Public Order Offense,351
A004,2026-05,Vehicle Stop,393
A004,2026-05,Warrant,50
A004,2026-06,Civil Caretaking,249
A004,2026-06,Offense Against Person,79
A004,2026-06,Other,371
A004,2026-06,Pedestrian Stop,48
A004,2026-06,Property Offense,116
A004,2026-06,Public Order Offense,161
A004,2026-06,Vehicle Stop,258
A004,2026-06,Warrant,30
A005,2019-01,Civil Caretaking,338
A005,2019-01,Offense Against Person,71
A005,2019-01,Other,359
A005,2019-01,Pedestrian Stop,27
A005,2019-01,Property Offense,122
A005,2019-01,Public Order Offense,168
A005,2019-01,Vehicle Stop,217
A005,2019-01,Warrant,33
A005,2019-02,Civil Caretaking,311
A005,2019-02,Offense Against Person,64
A005,2019-02,Other,307
A005,2019-02,Pedestrian Stop,25
A005,2019-02,Property Offense,111
A005,2019-02,Public Order Offense,145
A005,2019-02,Vehicle Stop,244
A005,2019-02,Warrant,27
A005,2019-03,Civil Caretaking,323
A005,2019-03,Offense Against Person,83
A005,2019-03,Other,327
A005,2019-03,Pedestrian Stop,39
A005,2019-03,Property Offense,117
A005,2019-03,Public Order Offense,203
A005,2019-03,Vehicle Stop,235
A005,2019-03,Warrant,17
A005,2019-04,Civil Caretaking,244
A005,2019-04,Offense Against Person,79
A005,2019-04,Other,352
A005,2019-04,Pedestrian Stop,37
A005,2019-04,Property Offense,147
A005,2019-04,Public Order Offense,225
A005,2019-04,Vehicle Stop,247
A005,2019-04,Warrant,26
A005,2019-05,Civil Caretaking,239
A005,2019-05,Offense Against Person,106
A005,2019-05,Other,396
A005,2019-05,Pedestrian Stop,41
A005,2019-05,Property Offense,173
A005,2019-05,Public Order Offense,221
A005,2019-05,Vehicle Stop,276
A005,2019-05,Warrant,27
A005,2019-06,Civil Caretaking,275
A005,2019-06,Offense Against Person,87
A005,2019-06,Other,374
A005,2019-06,Pedestrian Stop,52
A005,2019-06,Property Offense,155
A005,2019-06,Public Order Offense,226
A005,2019-06,Vehicle Stop,248
A005,2019-06,Warrant,25
A005,2019-07,Civil Caretaking,313
A005,2019-07,Offense Against Person,109
A005,2019-07,Other,394
A005,2019-07,Pedestrian Stop,38
A005,2019-07,Property Offense,160
A005,2019-07,Public Order Offense,244
A005,2019-07,Vehicle Stop,325
A005,2019-07,Warrant,22
A005,2019-08,Civil Caretaking,284
A005,2019-08,Offense Against Person,103
A005,2019-08,Other,426
A005,2019-08,Pedestrian Stop,37
A005,2019-08,Property Offense,155
A005,2019-08,Public Order Offense,217
A005,2019-08,Vehicle Stop,303
A005,2019-08,Warrant,16
A005,2019-09,Civil Caretaking,278
A005,2019-09,Offense Against Person,82
A005,2019-09,Other,346
A005,2019-09,Pedestrian Stop,43
A005,2019-09,Property Offense,169
A005,2019-09,Public Order Offense,223
A005,2019-09,Vehicle Stop,302
A005,2019-09,Warrant,26
A005,2019-10,Civil Caretaking,320
A005,2019-10,Offense Against Person,91
A005,2019-10,Other,345
A005,2019-10,Pedestrian Stop,50
A005,2019-10,Property Offense,150
A005,2019-10,Public Order Offense,188
A005,2019-10,Vehicle Stop,310
A005,2019-10,Warrant,22
A005,2019-11,Civil Caretaking,302
A005,2019-11,Offense Against Person,76
A005,2019-11,Other,342
A005,2019-11,Pedestrian Stop,44
A005,2019-11,Property Offense,169
A005,2019-11,Public Order Offense,194
A005,2019-11,Vehicle Stop,292
A005,2019-11,Warrant,25
A005,2019-12,Civil Caretaking,329
A005,2019-12,Offense Against Person,76
A005,2019-12,Other,301
A005,2019-12,Pedestrian Stop,21
A005,2019-12,Property Offense,108
A005,2019-12,Public Order Offense,177
A005,2019-12,Vehicle Stop,311
A005,2019-12,Warrant,22
A005,2020-01,Civil Caretaking,328
A005,2020-01,Offense Against Person,61
A005,2020-01,Other,285
A005,2020-01,Pedestrian Stop,31
A005,2020-01,Property Offense,135
A005,2020-01,Public Order Offense,178
A005,2020-01,Vehicle Stop,216
A005,2020-01,Warrant,26
A005,2020-02,Civil Caretaking,330
A005,2020-02,Offense Against Person,80
A005,2020-02,Other,366
A005,2020-02,Pedestrian Stop,32
A005,2020-02,Property Offense,117
